Date,Price,Open,High,Low,Vol.,Change %
23-05-2023,206.9,206.5,207.45,205.5,5.02M,0.34%
22-05-2023,206.2,206,206.9,204.1,5.58M,0.17%
19-05-2023,205.85,206.3,206.5,201.8,9.00M,0.61%
18-05-2023,204.6,209,209.7,204.1,8.25M,-1.52%
17-05-2023,207.75,212.4,212.4,206.85,9.11M,-1.70%
16-05-2023,211.35,208.85,215,208.2,18.20M,1.54%
15-05-2023,208.15,207.65,209.4,206.45,6.74M,0.53%
12-05-2023,207.05,206.85,207.8,206.15,7.30M,0.36%
11-05-2023,206.3,204.5,207.2,204.15,8.99M,1.05%
10-05-2023,204.15,203.5,204.45,202.2,5.03M,0.42%
09-05-2023,203.3,203.75,205.1,202.4,7.96M,0.30%
08-05-2023,202.7,201.5,203.2,199.5,7.72M,1.27%
05-05-2023,200.15,203.9,205.6,199.4,16.34M,-1.82%
04-05-2023,203.85,203.9,204.55,202.1,8.21M,0.02%
03-05-2023,203.8,201.8,204.25,200.45,8.64M,1.02%
02-05-2023,201.75,201.95,202.95,200.4,6.88M,0.32%
28-04-2023,201.1,199.5,201.55,199,7.95M,1.31%
27-04-2023,198.5,198.45,199.95,197.65,5.22M,0.15%
26-04-2023,198.2,197.65,198.95,196.15,4.91M,0.28%
25-04-2023,197.65,195.85,198.8,195.35,5.96M,0.92%
24-04-2023,195.85,196.5,196.7,194.8,5.02M,0.08%
21-04-2023,195.7,196.95,196.95,194.5,4.02M,-0.36%
20-04-2023,196.4,193.55,196.8,193.45,6.09M,1.52%
19-04-2023,193.45,197.55,197.75,193.05,6.75M,-1.93%
18-04-2023,197.25,197.5,198.2,196.15,4.25M,0.15%
17-04-2023,196.95,196.3,197.6,194.8,4.76M,0.33%
13-04-2023,196.3,197.2,197.2,194.25,6.45M,-0.41%
12-04-2023,197.1,198,198.6,195.55,8.18M,-0.23%
11-04-2023,197.55,197,197.9,195.8,4.96M,0.95%
10-04-2023,195.7,195.5,197.75,195.1,7.75M,0.23%
06-04-2023,195.25,193.5,196,192.1,8.90M,0.33%
05-04-2023,194.6,194.65,194.95,192.5,7.80M,0.34%
03-04-2023,193.95,193.35,196.05,192.05,14.93M,1.94%
31-03-2023,190.25,188.5,191.6,187.95,13.52M,2.56%
29-03-2023,185.5,184.5,187.7,183.3,17.48M,0.84%
28-03-2023,183.95,186.7,187.5,182.35,12.02M,-1.45%
27-03-2023,186.65,192.9,194,184.45,22.25M,-3.16%
24-03-2023,192.75,200.1,201.25,192.1,16.01M,-3.67%
23-03-2023,200.1,200,202.2,199.55,5.37M,-0.42%
22-03-2023,200.95,203.35,203.8,200.5,7.56M,-0.67%
21-03-2023,202.3,203,203.6,201.6,4.43M,-0.15%
20-03-2023,202.6,204.5,204.55,200.5,6.10M,-1.24%
17-03-2023,205.15,204.45,206.4,203.65,6.40M,0.86%
16-03-2023,203.4,202.95,204.55,198.85,7.48M,0.22%
15-03-2023,202.95,205,205.45,202.55,5.66M,-0.22%
14-03-2023,203.4,203.85,205.2,201.7,7.28M,0.27%
13-03-2023,202.85,207.05,209.2,202.2,7.25M,-2.83%
10-03-2023,208.75,208.05,209.2,206,5.97M,-0.48%
09-03-2023,209.75,211.75,212.75,209.4,7.48M,-0.71%
08-03-2023,211.25,209.45,211.9,208.1,7.27M,0.45%
06-03-2023,210.3,208.5,212.9,208.1,11.96M,1.23%
03-03-2023,207.75,206.1,209.25,206,9.20M,1.05%
02-03-2023,205.6,204.5,206.3,203.55,6.29M,0.51%
01-03-2023,204.55,203.3,205.4,202.4,6.50M,0.99%
28-02-2023,202.55,200.95,202.95,199.55,6.80M,1.40%
27-02-2023,199.75,201.95,202.3,197.5,12.39M,-1.26%
24-02-2023,202.3,201.9,202.95,201.3,5.21M,0.50%
23-02-2023,201.3,202.8,203.7,200.6,10.72M,-0.49%
22-02-2023,202.3,207.55,207.55,201.6,15.05M,-2.72%
21-02-2023,207.95,204.85,209.75,204.6,15.07M,2.04%
20-02-2023,203.8,204.8,205.35,202.2,7.78M,-0.44%
17-02-2023,204.7,204.5,206.05,204.15,5.94M,-0.22%
16-02-2023,205.15,205.6,206.4,204.5,4.86M,-0.05%
15-02-2023,205.25,202.65,205.65,202.35,6.32M,1.06%
14-02-2023,203.1,203.7,204.5,201.85,5.13M,-0.25%
13-02-2023,203.6,205.3,206.25,202.3,6.84M,-0.59%
10-02-2023,204.8,205.5,206.15,202.85,5.52M,-0.34%
09-02-2023,205.5,207.2,207.65,203.55,6.29M,-0.80%
08-02-2023,207.15,206.3,207.55,204.2,8.26M,0.41%
07-02-2023,206.3,209.5,210,205,8.10M,-1.08%
06-02-2023,208.55,209,212.85,206.75,17.91M,1.58%
03-02-2023,205.3,207.5,208.2,202,10.62M,-0.48%
02-02-2023,206.3,204.95,208.8,204,9.84M,0.22%
01-02-2023,205.85,214.9,215.4,196.65,19.02M,-3.31%
31-01-2023,212.9,205.5,214.65,204.45,16.81M,4.18%
30-01-2023,204.35,203.45,205.8,201.35,10.34M,0.99%
27-01-2023,202.35,202.5,203.85,196.65,13.52M,0.45%
25-01-2023,201.45,205.85,206.25,200.85,9.68M,-2.14%
24-01-2023,205.85,207.05,208.15,205.5,6.55M,-0.56%
23-01-2023,207,207.75,208,206.7,4.64M,-0.10%
20-01-2023,207.2,205.35,208.5,205.1,6.36M,0.93%
19-01-2023,205.3,206.95,207.5,205.05,4.98M,-1.06%
18-01-2023,207.5,207.65,208.35,207.3,4.56M,-0.10%
17-01-2023,207.7,206.9,208.5,206,5.68M,0.36%
16-01-2023,206.95,207.3,208.25,206.15,4.40M,0.24%
13-01-2023,206.45,205.7,206.8,204.15,5.80M,0.36%
12-01-2023,205.7,206.4,206.8,203.8,6.17M,-0.07%
11-01-2023,205.85,206.85,207.3,205.15,7.06M,-0.10%
10-01-2023,206.05,206.65,207.8,204.7,8.25M,-0.07%
09-01-2023,206.2,206.45,207.15,205.2,6.63M,0.39%
06-01-2023,205.4,207.6,208.75,204.1,9.60M,-1.06%
05-01-2023,207.6,209.6,209.75,205.15,10.27M,-0.24%
04-01-2023,208.1,211,211.35,205.85,14.23M,-1.54%
03-01-2023,211.35,212,213,210,7.24M,-0.24%
02-01-2023,211.85,208.75,212.2,208.2,7.75M,2.00%
30-12-2022,207.7,207.4,210,207,7.37M,0.90%
29-12-2022,205.85,208.8,208.8,205,15.37M,-1.15%
28-12-2022,208.25,207.35,210.3,206.8,8.92M,0.26%
27-12-2022,207.7,206.8,208.3,204.8,11.85M,2.24%
26-12-2022,203.15,197.3,204.65,194.6,18.20M,3.17%
23-12-2022,196.9,206.2,207.9,196,20.82M,-5.74%
22-12-2022,208.9,214.9,215.3,206.55,14.02M,-2.29%
21-12-2022,213.8,218.4,219.4,212.5,9.74M,-1.86%
20-12-2022,217.85,216.8,218.5,214.6,6.42M,0.48%
19-12-2022,216.8,218,218,214.9,9.30M,-0.25%
16-12-2022,217.35,221,222.5,216.05,10.35M,-2.01%
15-12-2022,221.8,222.65,224.8,221.05,7.91M,-0.40%
14-12-2022,222.7,219.8,223.2,219.4,9.18M,1.76%
13-12-2022,218.85,218.8,220.3,217.8,7.27M,0.53%
12-12-2022,217.7,219.75,219.75,215.7,8.86M,-0.77%
09-12-2022,219.4,225.9,226.5,217.5,13.09M,-2.51%
08-12-2022,225.05,226,227.3,224.8,7.51M,-0.35%
07-12-2022,225.85,228.8,229.6,225.4,7.55M,-1.29%
06-12-2022,228.8,224.2,230.3,223.5,20.07M,2.05%
05-12-2022,224.2,225.25,225.85,222.35,10.75M,-0.47%
02-12-2022,225.25,225.45,226.35,223.85,7.22M,0.18%
01-12-2022,224.85,225.25,227.15,223.6,7.83M,0.02%
30-11-2022,224.8,223.55,225.4,222.65,8.82M,0.60%
29-11-2022,223.45,225,225.45,222.9,6.17M,-0.51%
28-11-2022,224.6,224.1,226.45,223.3,7.39M,0.22%
25-11-2022,224.1,221.2,224.85,220.35,8.06M,1.52%
24-11-2022,220.75,221,221.7,219.6,6.61M,-0.02%
