"Date","Price","Open","High","Low","Vol.","Change %"
"13-08-2024","1,593.50","1,647.60","1,650.00","1,584.50","291.39K","-2.62%"
"12-08-2024","1,636.30","1,592.00","1,664.55","1,580.25","287.49K","1.98%"
"09-08-2024","1,604.50","1,611.65","1,611.65","1,581.90","132.96K","0.86%"
"08-08-2024","1,590.75","1,589.40","1,634.40","1,580.05","211.95K","0.09%"
"07-08-2024","1,589.25","1,570.15","1,612.10","1,555.45","214.74K","2.42%"
"06-08-2024","1,551.65","1,620.00","1,644.90","1,545.20","304.03K","-2.44%"
"05-08-2024","1,590.45","1,601.60","1,688.80","1,569.95","888.93K","-3.60%"
"02-08-2024","1,649.80","1,559.40","1,659.95","1,518.05","1.15M","5.62%"
"01-08-2024","1,562.05","1,641.50","1,690.00","1,547.30","1.12M","-3.67%"
"31-07-2024","1,621.60","1,590.00","1,655.85","1,568.35","946.97K","2.42%"
"30-07-2024","1,583.30","1,516.00","1,594.00","1,516.00","444.17K","4.47%"
"29-07-2024","1,515.60","1,546.40","1,546.40","1,505.40","105.61K","-0.98%"
"26-07-2024","1,530.55","1,526.95","1,554.80","1,515.70","299.18K","0.73%"
"25-07-2024","1,519.50","1,474.00","1,569.80","1,454.20","632.89K","2.93%"
"24-07-2024","1,476.30","1,461.95","1,481.65","1,451.00","73.22K","0.98%"
"23-07-2024","1,461.95","1,451.80","1,488.75","1,401.20","120.34K","0.70%"
"22-07-2024","1,451.80","1,440.00","1,479.15","1,424.00","165.57K","-0.49%"
"19-07-2024","1,459.00","1,479.10","1,480.10","1,432.30","113.78K","-1.36%"
"18-07-2024","1,479.10","1,475.00","1,500.75","1,441.10","131.91K","0.20%"
"16-07-2024","1,476.20","1,477.75","1,499.80","1,470.00","59.99K","-0.10%"
"15-07-2024","1,477.75","1,493.45","1,493.45","1,464.05","73.27K","-1.05%"
"12-07-2024","1,493.45","1,518.85","1,530.00","1,487.00","168.83K","-0.56%"
"11-07-2024","1,501.80","1,460.90","1,504.60","1,440.05","164.26K","2.93%"
"10-07-2024","1,459.00","1,494.00","1,494.00","1,446.25","111.93K","-1.97%"
"09-07-2024","1,488.25","1,513.00","1,517.95","1,480.00","92.83K","-1.61%"
"08-07-2024","1,512.65","1,514.00","1,519.95","1,480.05","146.28K","0.16%"
"05-07-2024","1,510.30","1,481.95","1,525.50","1,475.00","220.34K","1.91%"
"04-07-2024","1,481.95","1,502.95","1,512.90","1,467.10","127.16K","-1.07%"
"03-07-2024","1,497.95","1,524.70","1,532.00","1,492.20","142.38K","-1.15%"
"02-07-2024","1,515.40","1,487.00","1,550.00","1,474.15","542.99K","2.54%"
"01-07-2024","1,477.85","1,454.00","1,500.00","1,446.10","338.52K","3.30%"
"28-06-2024","1,430.60","1,412.35","1,448.70","1,403.00","92.35K","1.36%"
"27-06-2024","1,411.45","1,431.45","1,445.45","1,398.15","122.57K","-1.40%"
"26-06-2024","1,431.45","1,460.00","1,460.00","1,429.00","93.58K","-2.02%"
"25-06-2024","1,460.95","1,465.30","1,470.60","1,434.00","153.33K","-0.30%"
"24-06-2024","1,465.30","1,445.00","1,479.00","1,415.55","272.63K","0.87%"
"21-06-2024","1,452.60","1,480.00","1,485.00","1,440.00","304.88K","0.62%"
"20-06-2024","1,443.60","1,408.00","1,465.25","1,402.00","662.40K","3.55%"
"19-06-2024","1,394.10","1,364.00","1,409.95","1,360.80","357.66K","2.24%"
"18-06-2024","1,363.50","1,360.00","1,371.45","1,339.00","97.19K","0.98%"
"14-06-2024","1,350.25","1,379.00","1,380.00","1,348.00","99.63K","-1.50%"
"13-06-2024","1,370.80","1,376.50","1,387.35","1,363.00","62.00K","-0.39%"
"12-06-2024","1,376.10","1,373.00","1,392.90","1,362.80","115.00K","0.41%"
"11-06-2024","1,370.50","1,347.35","1,388.00","1,331.30","244.71K","3.48%"
"10-06-2024","1,324.45","1,333.00","1,349.00","1,318.50","114.19K","0.32%"
"07-06-2024","1,320.20","1,305.10","1,329.00","1,303.20","213.18K","1.36%"
"06-06-2024","1,302.50","1,299.45","1,321.00","1,299.45","109.61K","0.29%"
"05-06-2024","1,298.70","1,283.00","1,313.15","1,270.00","74.55K","1.59%"
"04-06-2024","1,278.35","1,305.85","1,314.00","1,243.00","156.44K","-1.94%"
"03-06-2024","1,303.65","1,342.00","1,342.00","1,301.10","86.80K","-0.21%"
"31-05-2024","1,306.40","1,334.05","1,339.00","1,301.00","70.59K","-1.98%"
"30-05-2024","1,332.80","1,338.05","1,345.00","1,325.00","48.06K","-0.50%"
"29-05-2024","1,339.45","1,356.50","1,356.50","1,335.00","41.66K","-1.40%"
"28-05-2024","1,358.45","1,373.35","1,378.10","1,352.20","68.50K","-1.10%"
"27-05-2024","1,373.50","1,371.95","1,388.60","1,341.50","134.96K","0.11%"
"24-05-2024","1,371.95","1,413.15","1,414.00","1,368.20","113.09K","-2.87%"
"23-05-2024","1,412.55","1,404.85","1,421.40","1,394.50","203.13K","1.29%"
"22-05-2024","1,394.50","1,336.00","1,398.00","1,335.00","375.36K","4.46%"
"21-05-2024","1,334.90","1,338.60","1,339.80","1,320.00","75.39K","-0.51%"
"18-05-2024","1,341.75","1,341.75","1,341.75","1,341.75","","-0.30%"
"17-05-2024","1,345.85","1,359.00","1,360.05","1,333.00","81.44K","-0.33%"
"16-05-2024","1,350.25","1,336.90","1,362.05","1,334.80","244.36K","1.71%"
"15-05-2024","1,327.55","1,300.95","1,336.50","1,292.55","221.24K","3.13%"
"14-05-2024","1,287.25","1,279.00","1,299.90","1,276.00","79.28K","0.67%"
"13-05-2024","1,278.70","1,291.05","1,296.85","1,277.20","80.90K","-1.09%"
"10-05-2024","1,292.75","1,300.00","1,300.00","1,284.45","40.32K","0.16%"
"09-05-2024","1,290.65","1,300.00","1,303.45","1,287.00","49.62K","-0.24%"
"08-05-2024","1,293.70","1,308.00","1,308.00","1,290.00","49.26K","-0.60%"
"07-05-2024","1,301.45","1,309.95","1,310.00","1,293.05","52.26K","-0.18%"
"06-05-2024","1,303.85","1,316.00","1,317.95","1,302.90","46.22K","0.08%"
"03-05-2024","1,302.80","1,314.90","1,329.00","1,300.00","65.37K","-0.62%"
"02-05-2024","1,310.90","1,328.85","1,328.85","1,306.00","68.47K","-0.74%"
"30-04-2024","1,320.70","1,323.90","1,344.00","1,318.00","158.38K","-0.19%"
"29-04-2024","1,323.15","1,333.00","1,333.00","1,311.10","87.41K","0.78%"
"26-04-2024","1,312.95","1,323.00","1,323.90","1,299.70","101.35K","0.02%"
"25-04-2024","1,312.70","1,300.90","1,318.85","1,300.90","57.31K","1.00%"
"24-04-2024","1,299.75","1,309.85","1,320.00","1,298.00","108.47K","-0.03%"
"23-04-2024","1,300.20","1,310.00","1,316.90","1,297.15","117.86K","-0.35%"
"22-04-2024","1,304.80","1,300.90","1,316.90","1,300.05","70.11K","0.54%"
"19-04-2024","1,297.75","1,309.70","1,322.40","1,292.15","157.71K","-1.19%"
"18-04-2024","1,313.35","1,339.30","1,343.00","1,308.70","73.32K","-1.64%"
"16-04-2024","1,335.20","1,313.90","1,344.35","1,313.85","58.18K","1.27%"
"15-04-2024","1,318.50","1,315.00","1,349.70","1,309.20","161.47K","-2.94%"
