"Date","Price","Open","High","Low","Vol.","Change %"
"21-04-2022","4,030.25","4,075.00","4,080.00","4,015.00","209.20K","-0.61%"
"20-04-2022","4,054.80","4,026.00","4,065.00","4,000.00","222.82K","1.14%"
"19-04-2022","4,008.90","4,089.90","4,131.90","3,975.00","222.20K","-1.16%"
"18-04-2022","4,056.00","4,065.00","4,079.00","4,009.00","193.90K","-0.85%"
"13-04-2022","4,090.90","4,101.00","4,117.95","4,081.70","157.52K","0.05%"
"12-04-2022","4,088.70","4,174.95","4,174.95","4,075.00","228.55K","-1.99%"
"11-04-2022","4,171.60","4,136.80","4,200.00","4,130.05","202.94K","0.61%"
"08-04-2022","4,146.25","4,165.00","4,208.00","4,118.00","358.04K","-0.32%"
"07-04-2022","4,159.70","4,099.90","4,244.00","4,092.00","979.78K","1.41%"
"06-04-2022","4,101.90","4,090.00","4,139.80","4,085.60","218.18K","-0.19%"
"05-04-2022","4,109.70","4,138.75","4,148.00","4,100.00","277.25K","0.07%"
"04-04-2022","4,106.65","4,120.00","4,150.00","4,076.15","438.58K","0.60%"
"01-04-2022","4,082.20","4,013.00","4,093.00","4,000.00","416.60K","1.97%"
"31-03-2022","4,003.35","4,028.00","4,040.00","3,983.05","492.44K","0.75%"
"30-03-2022","3,973.40","4,025.00","4,084.00","3,945.00","580.73K","-0.82%"
"29-03-2022","4,006.10","4,010.05","4,037.80","3,985.00","397.61K","-0.10%"
"28-03-2022","4,010.05","4,005.15","4,021.00","3,975.05","428.03K","0.22%"
"25-03-2022","4,001.30","4,069.00","4,069.00","3,995.00","440.56K","-1.03%"
"24-03-2022","4,042.85","4,086.25","4,086.25","4,031.55","374.57K","-1.19%"
"23-03-2022","4,091.35","4,085.70","4,119.00","4,064.60","285.64K","0.92%"
"22-03-2022","4,054.00","4,129.00","4,129.00","4,031.00","396.90K","-1.01%"
"21-03-2022","4,095.20","4,217.00","4,217.00","4,080.60","370.64K","-2.33%"
"17-03-2022","4,192.75","4,218.00","4,239.00","4,166.10","608.02K","0.56%"
"16-03-2022","4,169.55","4,229.75","4,243.60","4,153.00","470.36K","-1.45%"
"15-03-2022","4,231.05","4,191.00","4,251.00","4,171.75","560.82K","1.51%"
"14-03-2022","4,168.25","4,190.00","4,218.00","4,150.00","305.33K","-0.73%"
"11-03-2022","4,198.95","4,167.00","4,210.00","4,109.25","387.53K","0.73%"
"10-03-2022","4,168.60","4,210.00","4,239.90","4,142.30","439.78K","1.76%"
"09-03-2022","4,096.70","4,155.00","4,172.90","4,071.10","395.07K","-0.66%"
"08-03-2022","4,124.00","4,016.00","4,160.00","3,992.40","713.00K","3.32%"
"07-03-2022","3,991.65","4,001.00","4,175.00","3,970.80","694.63K","-2.88%"
"04-03-2022","4,110.20","4,260.20","4,260.20","4,075.05","437.69K","-3.89%"
"03-03-2022","4,276.50","4,370.00","4,395.00","4,253.90","303.43K","-0.43%"
"02-03-2022","4,295.15","4,299.95","4,446.95","4,270.00","479.51K","-1.04%"
"28-02-2022","4,340.35","4,155.00","4,355.00","4,062.10","647.57K","3.57%"
"25-02-2022","4,190.75","4,080.00","4,210.00","4,037.65","425.23K","4.39%"
"24-02-2022","4,014.65","3,993.85","4,131.95","3,947.85","552.29K","-4.26%"
"23-02-2022","4,193.45","4,165.00","4,217.70","4,135.00","360.45K","0.87%"
"22-02-2022","4,157.10","4,001.00","4,179.00","3,990.00","484.78K","1.48%"
"21-02-2022","4,096.60","4,048.00","4,170.00","3,990.00","480.54K","0.58%"
"18-02-2022","4,073.10","4,098.00","4,121.00","4,056.05","169.50K","-1.03%"
"17-02-2022","4,115.40","4,095.60","4,152.00","4,080.00","357.26K","1.59%"
"16-02-2022","4,051.15","4,139.90","4,155.00","4,035.00","313.24K","-0.75%"
"15-02-2022","4,081.75","4,015.00","4,128.90","3,980.00","377.21K","2.56%"
"14-02-2022","3,979.75","4,015.00","4,125.00","3,958.05","466.10K","-3.92%"
"11-02-2022","4,142.25","4,138.00","4,157.00","4,080.10","336.88K","-0.49%"
"10-02-2022","4,162.70","4,034.10","4,182.00","4,001.00","699.25K","4.01%"
"09-02-2022","4,002.10","4,078.70","4,078.70","3,983.00","380.36K","-0.32%"
"08-02-2022","4,015.00","4,098.90","4,128.95","3,995.00","456.87K","-1.44%"
"07-02-2022","4,073.55","4,090.00","4,146.80","4,045.20","288.09K","-0.20%"
"04-02-2022","4,081.90","4,140.00","4,140.20","4,075.00","299.98K","-1.40%"
"03-02-2022","4,140.00","4,231.05","4,235.00","4,122.35","337.72K","-2.28%"
"02-02-2022","4,236.65","4,274.30","4,275.00","4,211.00","249.20K","0.26%"
"01-02-2022","4,225.60","4,133.20","4,278.00","4,092.00","321.74K","2.70%"
"31-01-2022","4,114.35","4,140.00","4,171.00","4,092.00","478.10K","0.94%"
"28-01-2022","4,076.00","4,130.00","4,150.90","4,046.00","582.48K","0.31%"
"27-01-2022","4,063.30","4,040.00","4,144.10","3,994.95","675.65K","-0.79%"
"25-01-2022","4,095.45","4,025.00","4,120.00","3,881.25","810.52K","1.49%"
"24-01-2022","4,035.30","4,300.00","4,316.90","3,978.00","1.13M","-6.15%"
"21-01-2022","4,299.80","4,410.00","4,435.45","4,281.00","606.58K","-4.10%"
"20-01-2022","4,483.55","4,517.00","4,517.00","4,462.35","350.12K","0.00%"
"19-01-2022","4,483.40","4,459.00","4,505.00","4,365.00","579.89K","0.95%"
"18-01-2022","4,441.15","4,425.00","4,500.00","4,381.00","940.89K","0.92%"
"17-01-2022","4,400.50","4,365.00","4,414.00","4,290.45","870.34K","1.80%"
"14-01-2022","4,322.70","4,266.00","4,344.45","4,256.15","896.93K","1.60%"
"13-01-2022","4,254.60","4,276.00","4,354.45","4,221.60","1.09M","-0.50%"
"12-01-2022","4,276.10","4,500.00","4,500.00","4,165.30","2.52M","-5.08%"
"11-01-2022","4,504.90","4,649.00","4,654.90","4,499.00","791.42K","-2.78%"
"10-01-2022","4,633.55","4,784.90","4,784.90","4,620.00","1.04M","-2.07%"
"07-01-2022","4,731.35","4,715.00","4,748.00","4,696.15","301.52K","0.55%"
"06-01-2022","4,705.65","4,669.10","4,716.00","4,642.65","361.51K","0.39%"
"05-01-2022","4,687.40","4,725.00","4,725.00","4,646.00","287.95K","-0.84%"
"04-01-2022","4,726.95","4,758.90","4,758.90","4,685.00","242.29K","0.33%"
"03-01-2022","4,711.50","4,770.00","4,799.00","4,701.20","534.38K","0.86%"
"31-12-2021","4,671.45","4,641.00","4,692.75","4,636.00","172.79K","0.69%"
"30-12-2021","4,639.35","4,677.50","4,699.00","4,625.00","195.75K","-0.95%"
"29-12-2021","4,683.95","4,739.00","4,748.70","4,675.00","176.72K","-0.80%"
"28-12-2021","4,721.95","4,680.00","4,760.95","4,645.00","320.96K","1.14%"
"27-12-2021","4,668.65","4,599.00","4,680.00","4,555.25","294.37K","0.86%"
"24-12-2021","4,628.90","4,674.00","4,674.00","4,615.00","122.08K","-0.41%"
"23-12-2021","4,647.90","4,711.25","4,711.25","4,631.40","204.21K","-0.17%"
"22-12-2021","4,655.85","4,627.95","4,695.50","4,587.40","338.38K","1.49%"
"21-12-2021","4,587.40","4,612.50","4,677.00","4,571.05","312.54K","-0.68%"
"20-12-2021","4,618.95","4,669.00","4,690.00","4,552.25","310.44K","-1.68%"
"17-12-2021","4,697.80","4,771.00","4,791.25","4,672.15","454.82K","-0.93%"
"16-12-2021","4,742.10","4,801.00","4,815.15","4,726.15","243.57K","-0.15%"
"15-12-2021","4,749.45","4,799.90","4,814.25","4,740.00","410.08K","-1.35%"
"14-12-2021","4,814.40","4,764.75","4,840.00","4,714.10","352.40K","1.02%"
"13-12-2021","4,765.80","4,830.00","4,870.00","4,750.00","283.32K","-0.64%"
"10-12-2021","4,796.60","4,798.00","4,809.70","4,775.50","173.57K","-0.51%"
"09-12-2021","4,821.20","4,822.00","4,878.40","4,777.00","316.69K","0.14%"
"08-12-2021","4,814.60","4,708.20","4,842.00","4,708.20","763.28K","3.30%"
"07-12-2021","4,660.65","4,674.70","4,719.00","4,611.00","435.52K","1.46%"
"06-12-2021","4,593.45","4,820.00","4,821.95","4,580.00","466.60K","-4.28%"
"03-12-2021","4,799.05","4,799.00","4,850.00","4,775.00","287.73K","0.34%"
"02-12-2021","4,782.95","4,750.00","4,794.55","4,718.45","351.34K","1.90%"
"01-12-2021","4,693.70","4,750.00","4,848.00","4,666.00","374.83K","-0.37%"
"30-11-2021","4,710.90","4,673.40","4,800.00","4,661.00","790.48K","0.80%"
"29-11-2021","4,673.35","4,687.00","4,721.00","4,455.00","609.71K","-0.96%"
"26-11-2021","4,718.75","4,860.00","4,860.00","4,700.10","518.55K","-3.59%"
"25-11-2021","4,894.50","4,930.00","4,930.00","4,854.65","364.38K","0.24%"
"24-11-2021","4,882.60","4,876.00","4,958.95","4,850.05","483.90K","0.81%"
"23-11-2021","4,843.30","4,829.00","4,920.00","4,758.15","580.93K","0.31%"
"22-11-2021","4,828.30","5,100.00","5,100.00","4,782.00","650.66K","-4.97%"
"18-11-2021","5,080.90","5,130.00","5,180.00","5,037.00","428.37K","-0.89%"
"17-11-2021","5,126.40","5,080.00","5,180.00","5,079.75","447.91K","0.88%"
"16-11-2021","5,081.50","5,025.00","5,100.00","4,982.00","538.84K","1.16%"
"15-11-2021","5,023.30","5,075.00","5,075.00","4,980.00","324.40K","-1.09%"
"12-11-2021","5,078.55","5,044.95","5,097.65","5,026.95","487.06K","1.62%"
"11-11-2021","4,997.75","4,960.30","5,040.00","4,901.15","735.03K","0.75%"
"10-11-2021","4,960.30","4,745.00","5,000.00","4,726.00","1.13M","4.27%"
"09-11-2021","4,757.15","4,748.00","4,774.30","4,723.70","180.36K","0.18%"
"08-11-2021","4,748.50","4,783.00","4,867.30","4,720.00","340.16K","-0.74%"
"04-11-2021","4,783.70","4,780.00","4,824.80","4,760.05","136.78K","0.89%"
"03-11-2021","4,741.30","4,644.00","4,790.00","4,600.00","462.22K","3.14%"
"02-11-2021","4,597.05","4,596.70","4,666.80","4,580.00","304.77K","0.71%"
"01-11-2021","4,564.75","4,670.00","4,708.00","4,550.00","392.45K","-1.53%"
"29-10-2021","4,635.45","4,669.00","4,725.00","4,561.15","437.82K","-0.86%"
"28-10-2021","4,675.65","4,748.00","4,776.85","4,620.00","375.07K","-1.21%"
"27-10-2021","4,733.00","4,600.00","4,770.00","4,591.55","762.61K","3.60%"
"26-10-2021","4,568.50","4,419.00","4,599.00","4,365.00","637.83K","3.82%"
"25-10-2021","4,400.60","4,534.30","4,550.00","4,351.00","591.42K","-2.67%"
"22-10-2021","4,521.45","4,559.00","4,560.00","4,482.00","739.60K","0.00%"
"21-10-2021","4,521.25","4,650.00","4,699.50","4,500.00","1.03M","-1.63%"
"20-10-2021","4,596.40","4,789.00","4,860.00","4,470.25","1.68M","-3.33%"
"19-10-2021","4,754.55","5,000.00","5,100.00","4,725.00","1.80M","-2.92%"
"18-10-2021","4,897.80","5,599.00","5,900.00","4,851.10","4.75M","-8.00%"
"14-10-2021","5,323.75","5,194.00","5,420.00","5,180.05","1.19M","4.04%"
"13-10-2021","5,117.15","4,777.00","5,595.00","4,760.25","2.59M","7.98%"
"12-10-2021","4,739.00","4,780.00","4,895.00","4,718.85","817.03K","0.41%"
"11-10-2021","4,719.45","4,438.00","4,840.00","4,407.00","1.02M","7.07%"
"08-10-2021","4,407.95","4,326.40","4,421.95","4,299.05","314.76K","2.23%"
"07-10-2021","4,311.70","4,254.95","4,337.00","4,251.00","570.32K","2.21%"
"06-10-2021","4,218.55","4,292.15","4,295.00","4,205.00","301.39K","-0.91%"
"05-10-2021","4,257.30","4,284.00","4,284.00","4,246.85","242.57K","0.00%"
"04-10-2021","4,257.35","4,393.95","4,464.35","4,232.20","906.26K","0.51%"
"01-10-2021","4,235.60","4,250.00","4,284.20","4,220.10","203.93K","-0.34%"
"30-09-2021","4,250.20","4,259.75","4,310.00","4,205.25","339.96K","-0.02%"
"29-09-2021","4,251.20","4,316.00","4,395.95","4,202.00","377.25K","-1.50%"
"28-09-2021","4,315.75","4,397.00","4,421.90","4,294.95","305.67K","-1.60%"
"27-09-2021","4,385.75","4,435.00","4,448.95","4,292.50","555.19K","-0.83%"
"24-09-2021","4,422.35","4,440.00","4,461.00","4,405.00","198.74K","0.28%"
"23-09-2021","4,409.90","4,408.95","4,500.00","4,372.35","325.05K","0.71%"
"22-09-2021","4,378.65","4,373.00","4,420.00","4,331.20","244.00K","0.38%"
"21-09-2021","4,361.95","4,415.10","4,450.00","4,305.05","437.84K","0.14%"
"20-09-2021","4,355.90","4,208.00","4,430.00","4,151.00","438.43K","2.74%"
"17-09-2021","4,239.65","4,124.00","4,294.65","4,120.00","767.51K","3.80%"
"16-09-2021","4,084.50","3,982.60","4,100.00","3,981.05","486.43K","2.56%"
"15-09-2021","3,982.60","3,979.90","3,992.20","3,961.00","339.80K","0.07%"
"14-09-2021","3,979.70","3,970.00","4,000.00","3,964.90","203.69K","0.45%"
"13-09-2021","3,961.85","3,951.00","3,986.15","3,948.10","145.93K","0.29%"
"09-09-2021","3,950.50","3,934.00","3,964.00","3,908.00","154.86K","0.45%"
"08-09-2021","3,932.95","3,945.00","3,977.00","3,921.10","462.53K","-0.12%"
"07-09-2021","3,937.55","3,938.00","3,963.70","3,875.10","357.26K","0.41%"
