"Date","Price","Open","High","Low","Vol.","Change %"
"16-10-2023","490.60","486.85","495.50","484.65","1.17M","0.94%"
"13-10-2023","486.05","485.85","490.10","482.90","1.16M","-0.23%"
"12-10-2023","487.15","485.00","488.85","482.05","878.60K","0.65%"
"11-10-2023","484.00","479.35","493.95","478.00","2.28M","1.56%"
"10-10-2023","476.55","475.00","480.00","473.05","1.08M","0.92%"
"09-10-2023","472.20","481.00","482.50","471.20","1.25M","-3.36%"
"06-10-2023","488.60","489.00","490.90","484.05","717.03K","0.28%"
"05-10-2023","487.25","489.20","491.35","485.25","518.70K","0.22%"
"04-10-2023","486.20","489.00","490.10","480.35","885.24K","-0.93%"
"03-10-2023","490.75","493.50","494.60","486.75","859.19K","-0.13%"
"29-09-2023","491.40","492.05","495.45","486.75","715.42K","1.18%"
"28-09-2023","485.65","497.25","499.40","484.25","995.50K","-2.26%"
"27-09-2023","496.90","494.35","499.90","493.30","823.77K","0.61%"
"26-09-2023","493.90","496.50","503.10","492.00","1.10M","-0.46%"
"25-09-2023","496.20","498.45","501.65","495.25","751.38K","-0.61%"
"22-09-2023","499.25","504.00","506.20","497.35","824.32K","-0.77%"
"21-09-2023","503.10","506.00","511.00","501.05","761.83K","-0.90%"
"20-09-2023","507.65","511.95","514.75","503.85","991.14K","-0.84%"
"18-09-2023","511.95","514.00","518.80","509.30","1.16M","-0.11%"
"15-09-2023","512.50","524.90","526.05","511.60","1.57M","-1.90%"
"14-09-2023","522.40","530.15","534.90","518.00","2.00M","-0.70%"
"13-09-2023","526.10","498.00","529.90","495.20","3.52M","5.57%"
"12-09-2023","498.35","518.05","519.45","496.30","2.19M","-3.48%"
"11-09-2023","516.30","520.60","521.45","515.05","980.95K","-0.19%"
"08-09-2023","517.30","521.00","524.90","515.60","1.56M","-0.44%"
"07-09-2023","519.60","517.80","522.55","513.30","2.26M","0.72%"
"06-09-2023","515.90","508.00","517.80","506.00","2.51M","1.82%"
"05-09-2023","506.70","503.90","516.00","501.65","4.67M","1.42%"
"04-09-2023","499.60","491.10","504.00","491.10","3.52M","1.74%"
"01-09-2023","491.05","495.00","498.35","490.00","1.79M","-0.15%"
"31-08-2023","491.80","491.80","497.50","488.45","2.19M","0.40%"
"30-08-2023","489.85","494.50","494.50","486.20","4.34M","1.78%"
"29-08-2023","481.30","460.95","484.00","460.95","3.91M","4.81%"
"28-08-2023","459.20","458.40","463.00","458.00","767.50K","0.17%"
"25-08-2023","458.40","459.00","462.00","455.00","714.05K","-0.14%"
"24-08-2023","459.05","462.00","464.00","458.20","639.06K","-0.48%"
"23-08-2023","461.25","453.05","462.90","451.30","1.12M","2.04%"
"22-08-2023","452.05","454.65","457.10","451.25","768.40K","-0.57%"
"21-08-2023","454.65","452.55","455.10","446.80","1.10M","1.17%"
"18-08-2023","449.40","458.60","459.45","448.35","1.21M","-1.91%"
"17-08-2023","458.15","455.00","464.35","454.95","766.26K","-0.66%"
"16-08-2023","461.20","462.00","463.55","457.40","622.51K","-0.58%"
"14-08-2023","463.90","456.00","465.85","449.05","1.17M","1.59%"
"11-08-2023","456.65","462.40","464.25","455.25","864.27K","-0.98%"
"10-08-2023","461.15","469.95","469.95","460.00","1.40M","-2.55%"
"09-08-2023","473.20","462.80","479.90","457.90","3.86M","-0.11%"
"08-08-2023","473.70","476.85","477.00","464.75","1.40M","-0.24%"
"07-08-2023","474.85","472.50","478.30","471.80","1.07M","0.45%"
"04-08-2023","472.70","474.10","476.95","471.75","978.87K","-0.21%"
"03-08-2023","473.70","473.00","475.00","468.05","775.96K","0.47%"
"02-08-2023","471.50","479.85","480.95","467.60","1.73M","-1.14%"
"01-08-2023","476.95","468.95","478.00","468.15","1.58M","2.02%"
"31-07-2023","467.50","460.65","468.50","459.00","1.02M","1.49%"
"28-07-2023","460.65","460.25","462.90","459.00","650.67K","0.09%"
"27-07-2023","460.25","466.50","467.95","458.80","700.94K","-0.85%"
"26-07-2023","464.20","463.40","467.45","461.50","627.34K","0.67%"
"25-07-2023","461.10","464.00","464.00","459.25","778.26K","-0.80%"
"24-07-2023","464.80","473.40","478.00","463.35","850.48K","-1.19%"
"21-07-2023","470.40","466.15","473.70","460.95","1.81M","0.91%"
"20-07-2023","466.15","468.00","471.90","464.90","1.03M","-0.13%"
