"Date","Price","Open","High","Low","Vol.","Change %"
"14-06-2022","192.20","189.10","194.50","189.10","6.73M","0.60%"
"13-06-2022","191.05","196.65","197.40","189.55","8.52M","-3.75%"
"10-06-2022","198.50","197.35","199.30","196.25","6.74M","-0.13%"
"09-06-2022","198.75","196.95","200.40","196.50","10.56M","0.56%"
"08-06-2022","197.65","198.00","201.95","196.50","13.06M","0.05%"
"07-06-2022","197.55","193.65","199.95","193.60","12.96M","1.39%"
"06-06-2022","194.85","196.50","196.80","193.20","22.02M","-1.09%"
"03-06-2022","197.00","200.00","201.00","196.20","25.34M","-0.61%"
"02-06-2022","198.20","196.50","199.20","194.30","17.65M","1.10%"
"01-06-2022","196.05","194.50","197.30","193.20","30.87M","1.63%"
"31-05-2022","192.90","186.00","195.25","185.20","21.38M","3.04%"
"30-05-2022","187.20","184.00","187.90","182.55","10.58M","2.94%"
"27-05-2022","181.85","184.50","188.65","180.50","16.41M","-0.76%"
"26-05-2022","183.25","183.95","186.00","177.75","23.14M","1.41%"
"25-05-2022","180.70","184.20","185.55","180.05","7.93M","-0.90%"
"24-05-2022","182.35","183.45","186.75","181.20","8.57M","-1.06%"
"23-05-2022","184.30","185.95","186.75","182.40","7.79M","-0.89%"
"20-05-2022","185.95","184.50","186.85","183.55","6.37M","2.62%"
"19-05-2022","181.20","181.10","183.50","180.70","9.40M","-2.34%"
"18-05-2022","185.55","186.35","187.50","181.80","15.43M","0.54%"
"17-05-2022","184.55","173.40","185.00","173.15","28.09M","7.48%"
"16-05-2022","171.70","169.50","172.80","167.85","7.44M","1.78%"
"13-05-2022","168.70","170.00","173.65","168.00","11.59M","0.99%"
"12-05-2022","167.05","167.85","170.20","164.65","10.41M","-1.65%"
"11-05-2022","169.85","171.70","173.70","165.25","20.64M","-0.12%"
"10-05-2022","170.05","182.00","183.85","168.80","19.97M","-7.10%"
"09-05-2022","183.05","185.95","185.95","181.55","10.55M","-2.32%"
"06-05-2022","187.40","184.50","188.95","183.05","14.26M","0.83%"
"05-05-2022","185.85","189.50","191.95","184.70","12.65M","-0.80%"
"04-05-2022","187.35","188.75","190.70","186.50","18.24M","-0.16%"
"02-05-2022","187.65","182.70","188.90","178.85","21.29M","2.63%"
"29-04-2022","182.85","192.50","193.00","181.90","21.65M","-3.89%"
"28-04-2022","190.25","189.00","192.50","187.15","12.71M","1.47%"
"27-04-2022","187.50","190.80","191.80","186.60","12.21M","-2.04%"
"26-04-2022","191.40","192.20","192.30","188.45","20.82M","1.57%"
"25-04-2022","188.45","199.65","202.20","186.75","26.47M","-6.78%"
"22-04-2022","202.15","206.05","209.00","201.25","24.01M","-2.30%"
"21-04-2022","206.90","201.20","207.90","201.00","43.68M","3.92%"
"20-04-2022","199.10","199.95","205.55","197.10","38.36M","0.68%"
"19-04-2022","197.75","191.45","203.25","190.65","59.34M","4.38%"
"18-04-2022","189.45","186.60","190.90","184.60","13.05M","1.53%"
"13-04-2022","186.60","188.00","191.30","185.70","14.22M","0.32%"
"12-04-2022","186.00","195.75","195.75","184.30","18.91M","-5.30%"
"11-04-2022","196.40","194.50","198.00","193.35","12.39M","0.95%"
"08-04-2022","194.55","194.70","198.80","192.35","20.15M","1.99%"
"07-04-2022","190.75","195.00","197.05","189.90","21.71M","-1.60%"
"06-04-2022","193.85","188.70","197.00","188.30","46.16M","3.17%"
"05-04-2022","187.90","188.00","188.95","186.85","7.64M","0.08%"
"04-04-2022","187.75","185.50","189.00","184.60","9.49M","0.86%"
"01-04-2022","186.15","183.80","187.25","183.30","13.51M","1.69%"
"31-03-2022","183.05","184.15","184.90","181.65","9.44M","0.08%"
"30-03-2022","182.90","187.95","187.95","182.00","10.30M","-1.67%"
"29-03-2022","186.00","192.00","192.20","185.50","10.62M","-2.75%"
"28-03-2022","191.25","186.10","193.70","185.50","19.13M","2.77%"
"25-03-2022","186.10","187.40","188.90","184.60","10.04M","-0.69%"
"24-03-2022","187.40","183.70","188.50","183.30","16.32M","2.38%"
"23-03-2022","183.05","182.60","184.25","179.30","13.73M","-0.16%"
"22-03-2022","183.35","183.65","185.80","180.50","12.37M","0.58%"
"21-03-2022","182.30","177.85","186.35","177.50","20.27M","3.26%"
"17-03-2022","176.55","179.00","180.00","175.50","20.05M","-0.20%"
"16-03-2022","176.90","173.00","177.80","172.90","11.85M","2.31%"
"15-03-2022","172.90","179.90","180.00","171.50","14.07M","-4.13%"
"14-03-2022","180.35","181.00","182.15","177.85","8.31M","-0.77%"
"11-03-2022","181.75","181.00","182.50","179.25","14.66M","1.56%"
"10-03-2022","178.95","184.00","184.00","177.05","30.89M","-4.13%"
"09-03-2022","186.65","190.00","190.60","185.60","13.87M","-1.32%"
"08-03-2022","189.15","189.00","191.70","186.60","22.94M","0.24%"
"07-03-2022","188.70","185.95","192.00","181.70","41.64M","4.25%"
"04-03-2022","181.00","188.95","191.00","180.50","36.10M","-4.21%"
"03-03-2022","188.95","189.60","197.75","186.85","74.05M","2.25%"
"02-03-2022","184.80","171.00","185.65","171.00","72.65M","8.99%"
"28-02-2022","169.55","162.45","169.95","160.55","20.87M","3.73%"
"25-02-2022","163.45","152.25","164.90","152.25","17.08M","8.97%"
"24-02-2022","150.00","154.00","156.80","149.00","12.12M","-5.36%"
"23-02-2022","158.50","160.35","162.30","158.20","7.63M","-0.88%"
"22-02-2022","159.90","159.50","160.65","155.50","11.65M","-0.81%"
"21-02-2022","161.20","163.15","163.50","159.85","14.87M","-3.65%"
"18-02-2022","167.30","163.00","168.25","162.60","23.74M","2.61%"
"17-02-2022","163.05","164.70","165.50","162.70","6.91M","-0.49%"
"16-02-2022","163.85","165.25","166.00","162.80","10.65M","0.12%"
"15-02-2022","163.65","162.75","164.85","159.85","16.85M","1.24%"
"14-02-2022","161.65","166.10","166.25","161.15","9.48M","-2.91%"
"11-02-2022","166.50","167.95","169.30","165.20","10.10M","-0.92%"
"10-02-2022","168.05","169.00","170.30","165.00","17.72M","-0.33%"
"09-02-2022","168.60","160.50","169.35","160.00","35.08M","5.41%"
"08-02-2022","159.95","161.85","162.50","158.35","14.16M","-0.62%"
"07-02-2022","160.95","160.65","163.00","159.65","5.87M","0.34%"
"04-02-2022","160.40","161.30","162.80","160.00","6.40M","-0.56%"
"03-02-2022","161.30","163.10","164.15","160.60","4.65M","-1.56%"
"02-02-2022","163.85","163.00","164.60","162.25","5.37M","0.49%"
"01-02-2022","163.05","162.00","163.45","158.60","7.25M","2.03%"
"31-01-2022","159.80","163.40","163.40","159.15","5.81M","-1.14%"
"28-01-2022","161.65","160.60","165.00","160.60","10.31M","0.69%"
"27-01-2022","160.55","158.90","161.30","158.00","9.27M","-0.37%"
"25-01-2022","161.15","155.00","161.60","154.30","7.27M","3.10%"
"24-01-2022","156.30","158.20","160.40","154.80","10.85M","-1.54%"
"21-01-2022","158.75","163.30","163.30","157.50","14.47M","-3.82%"
"20-01-2022","165.05","164.50","168.25","163.85","17.46M","0.70%"
"19-01-2022","163.90","161.00","164.85","160.80","11.50M","1.93%"
"18-01-2022","160.80","164.00","165.50","160.30","6.57M","-1.77%"
"17-01-2022","163.70","165.60","166.10","162.05","8.38M","-0.64%"
"14-01-2022","164.75","164.75","166.15","163.25","10.21M","0.00%"
"13-01-2022","164.75","159.35","166.45","159.00","20.27M","3.39%"
"12-01-2022","159.35","160.40","160.75","158.50","6.33M","0.50%"
"11-01-2022","158.55","160.65","160.65","158.10","7.67M","-1.34%"
"10-01-2022","160.70","157.80","161.00","157.05","14.66M","2.39%"
"07-01-2022","156.95","155.00","157.45","154.95","11.68M","1.49%"
"06-01-2022","154.65","154.50","155.25","153.05","12.45M","0.62%"
"05-01-2022","153.70","153.00","154.30","152.10","8.45M","0.46%"
"04-01-2022","153.00","156.00","156.65","152.35","13.74M","-1.48%"
"03-01-2022","155.30","147.25","155.95","147.00","29.49M","6.33%"
"31-12-2021","146.05","145.95","147.55","145.35","5.32M","-0.10%"
"30-12-2021","146.20","146.75","149.00","143.90","24.78M","-0.37%"
"29-12-2021","146.75","149.25","149.25","146.30","4.22M","-1.41%"
"28-12-2021","148.85","146.25","149.25","146.25","4.91M","1.92%"
"27-12-2021","146.05","145.00","146.50","144.10","3.53M","0.10%"
"24-12-2021","145.90","148.00","148.15","145.40","4.57M","-1.22%"
"23-12-2021","147.70","146.25","147.95","146.00","4.86M","1.62%"
"22-12-2021","145.35","145.45","149.40","144.45","6.80M","0.48%"
"21-12-2021","144.65","141.80","146.00","141.40","8.10M","2.81%"
"20-12-2021","140.70","145.35","145.65","139.15","8.86M","-3.93%"
"17-12-2021","146.45","149.10","149.40","146.00","8.76M","-2.20%"
"16-12-2021","149.75","148.10","150.10","147.55","7.54M","1.11%"
"15-12-2021","148.10","149.15","150.60","147.95","5.41M","-0.54%"
"14-12-2021","148.90","149.00","149.75","146.75","8.47M","-0.07%"
"13-12-2021","149.00","152.80","152.80","147.95","9.89M","-1.52%"
"10-12-2021","151.30","152.65","153.75","150.90","7.42M","-0.88%"
"09-12-2021","152.65","151.75","153.50","150.65","9.42M","1.16%"
"08-12-2021","150.90","151.25","151.75","150.05","7.31M","0.17%"
"07-12-2021","150.65","150.10","150.95","149.15","7.87M","1.41%"
"06-12-2021","148.55","152.00","152.45","148.10","24.19M","-7.01%"
"03-12-2021","159.75","159.00","160.70","158.25","20.41M","0.28%"
"02-12-2021","159.30","156.90","159.55","155.15","15.65M","2.41%"
"01-12-2021","155.55","153.60","156.25","152.55","16.28M","2.34%"
"30-11-2021","152.00","158.50","158.50","151.35","56.64M","-1.46%"
"29-11-2021","154.25","155.90","156.65","151.90","18.18M","-1.06%"
"26-11-2021","155.90","157.75","159.40","155.35","11.83M","-1.67%"
"25-11-2021","158.55","161.50","162.80","156.00","22.40M","-0.35%"
"24-11-2021","159.10","158.30","161.65","155.60","18.81M","1.86%"
"23-11-2021","156.20","150.00","156.75","150.00","13.31M","3.75%"
"22-11-2021","150.55","152.20","152.90","149.10","11.52M","-1.86%"
"18-11-2021","153.40","156.05","157.75","153.00","12.98M","-1.73%"
"17-11-2021","156.10","159.05","159.25","155.70","7.48M","-1.85%"
"16-11-2021","159.05","161.00","161.65","158.60","8.51M","-0.44%"
"15-11-2021","159.75","164.25","167.60","159.50","19.40M","-4.31%"
"12-11-2021","166.95","168.85","168.85","165.70","7.03M","-0.03%"
"11-11-2021","167.00","165.90","167.65","165.20","6.45M","0.18%"
"10-11-2021","166.70","169.90","170.85","166.45","9.21M","-2.23%"
"09-11-2021","170.50","172.05","172.40","169.60","5.72M","-0.70%"
"08-11-2021","171.70","171.00","174.20","168.50","8.76M","0.59%"
"04-11-2021","170.70","171.20","171.40","169.75","973.26K","0.56%"
"03-11-2021","169.75","168.20","171.10","167.35","8.97M","0.33%"
"02-11-2021","169.20","171.45","173.75","168.35","14.28M","-0.91%"
"01-11-2021","170.75","165.00","171.95","163.80","13.59M","3.83%"
"29-10-2021","164.45","165.00","169.50","163.30","14.83M","-1.26%"
"28-10-2021","166.55","173.00","173.00","165.95","24.51M","-4.06%"
"27-10-2021","173.60","175.70","176.65","172.80","9.54M","-0.83%"
"26-10-2021","175.05","173.00","176.00","171.75","11.60M","0.55%"
"25-10-2021","174.10","176.25","177.25","173.00","11.74M","-1.02%"
"22-10-2021","175.90","183.40","184.30","175.30","13.60M","-3.56%"
"21-10-2021","182.40","182.00","183.00","178.90","15.59M","1.05%"
"20-10-2021","180.50","182.70","183.40","177.40","15.92M","-2.17%"
"19-10-2021","184.50","187.30","188.95","183.60","17.40M","-0.43%"
"18-10-2021","185.30","184.80","187.75","183.40","15.47M","0.82%"
"14-10-2021","183.80","190.00","191.80","182.30","29.54M","-3.29%"
"13-10-2021","190.05","194.00","194.55","189.35","17.38M","-1.68%"
"12-10-2021","193.30","199.20","201.00","191.25","25.22M","-1.80%"
"11-10-2021","196.85","192.00","199.70","191.65","34.95M","4.46%"
"08-10-2021","188.45","191.10","191.70","184.10","28.98M","-1.18%"
"07-10-2021","190.70","194.75","194.95","189.25","16.52M","-1.11%"
"06-10-2021","192.85","200.00","203.80","191.70","41.93M","-2.58%"
