"Date","Price","Open","High","Low","Vol.","Change %"
"22-09-2023","419.18","423.34","424.19","418.37","7.51M","-0.98%"
"21-09-2023","423.34","428.36","429.06","420.50","10.72M","-1.20%"
"20-09-2023","428.50","427.31","430.53","425.28","9.96M","0.20%"
"18-09-2023","427.64","424.14","429.49","422.11","8.20M","0.83%"
"15-09-2023","424.14","423.86","427.69","422.87","15.08M","-0.36%"
"14-09-2023","425.66","431.29","431.29","423.01","14.43M","-0.78%"
"13-09-2023","429.02","427.79","432.33","426.75","11.81M","0.52%"
"12-09-2023","426.79","424.67","429.77","421.54","14.41M","0.88%"
"11-09-2023","423.06","421.92","423.91","418.75","9.32M","1.03%"
"08-09-2023","418.75","423.72","423.72","418.00","9.94M","-0.73%"
"07-09-2023","421.83","424.57","424.76","420.60","8.09M","-0.35%"
"06-09-2023","423.29","419.98","424.29","418.14","12.86M","0.98%"
"05-09-2023","419.18","415.20","420.50","414.83","8.38M","1.28%"
"04-09-2023","413.88","419.42","419.42","413.08","13.60M","-0.80%"
"01-09-2023","417.24","416.25","420.98","414.64","11.44M","0.31%"
"31-08-2023","415.96","419.08","420.88","412.56","19.90M","-0.70%"
"30-08-2023","418.89","417.19","420.03","416.72","7.36M","0.61%"
"29-08-2023","416.34","419.04","420.03","415.49","9.48M","-0.29%"
"28-08-2023","417.57","420.98","422.73","417.19","6.91M","-0.44%"
"25-08-2023","419.42","426.56","426.65","418.18","9.27M","-1.67%"
"24-08-2023","426.56","426.27","429.02","425.04","6.09M","0.10%"
"23-08-2023","426.13","431.00","431.05","424.38","8.45M","-0.84%"
"22-08-2023","429.73","424.76","430.58","422.87","9.85M","1.44%"
"21-08-2023","423.63","418.14","424.29","417.52","9.57M","1.39%"
"18-08-2023","417.81","417.19","419.42","414.83","19.32M","0.15%"
"17-08-2023","417.19","425.71","425.71","416.25","16.27M","-2.05%"
"16-08-2023","425.94","426.65","432.71","424.00","14.92M","0.23%"
"14-08-2023","424.95","424.52","426.89","421.02","7.56M","0.10%"
"11-08-2023","424.52","429.39","429.39","420.74","11.58M","-0.66%"
"10-08-2023","427.36","434.13","434.50","424.76","13.19M","-1.50%"
"09-08-2023","433.89","427.93","435.07","422.77","9.76M","1.39%"
"08-08-2023","427.93","432.33","432.33","426.70","6.39M","-0.56%"
"07-08-2023","430.34","429.58","431.90","426.61","9.16M","-0.01%"
"04-08-2023","430.39","431.67","436.49","429.73","6.83M","-0.24%"
"03-08-2023","431.43","435.26","438.71","429.77","10.62M","-0.88%"
"02-08-2023","435.26","439.52","439.71","433.27","10.32M","-1.01%"
"01-08-2023","439.71","440.84","443.54","438.76","6.44M","-0.19%"
"31-07-2023","440.56","443.68","444.34","438.48","8.19M","-0.59%"
"28-07-2023","443.16","442.45","444.11","438.38","9.98M","0.73%"
"27-07-2023","439.94","448.79","449.50","436.21","13.99M","-1.52%"
"26-07-2023","446.76","439.80","447.46","437.11","18.14M","2.15%"
"25-07-2023","437.34","442.64","443.21","430.81","43.53M","-1.92%"
"24-07-2023","445.90","466.81","472.72","442.88","38.98M","-3.89%"
"21-07-2023","463.97","465.25","470.83","460.71","13.97M","-0.35%"
