symbol,isin,trade_date,exchange,segment,series,trade_type,auction,quantity,price,trade_id,order_id,order_execution_time
TATAPOWER,INE245A01021,2021-06-07,NSE,EQ,EQ,buy,false,90.000000,113.950000,78975135,1300000014027059,2021-06-07T12:43:29
TATAPOWER,INE245A01021,2021-06-07,NSE,EQ,EQ,buy,false,110.000000,113.950000,78975205,1300000014027059,2021-06-07T12:43:29
TATAPOWER,INE245A01021,2021-06-24,BSE,EQ,A,buy,false,10.000000,118.650000,5174700,1624505400038809611,2021-06-24T14:48:18
TATAPOWER,INE245A01021,2021-06-24,BSE,EQ,A,buy,false,65.000000,118.750000,5181200,1624505400038809611,2021-06-24T14:48:44
TATAPOWER,INE245A01021,2021-06-24,BSE,EQ,A,buy,false,25.000000,118.750000,5181000,1624505400038809611,2021-06-24T14:48:44
TATAPOWER,INE245A01021,2021-07-19,NSE,EQ,EQ,buy,false,272.000000,127.550000,75595067,1300000001915114,2021-07-19T09:29:53
TATAPOWER,INE245A01021,2021-07-19,NSE,EQ,EQ,buy,false,78.000000,127.550000,75595068,1300000001915114,2021-07-19T09:29:53
TATAPOWER,INE245A01021,2021-08-30,NSE,EQ,EQ,buy,false,37.000000,128.100000,76184479,1300000003953279,2021-08-30T10:01:10
TATAPOWER,INE245A01021,2021-08-30,NSE,EQ,EQ,buy,false,100.000000,128.100000,76185204,1300000003953279,2021-08-30T10:01:12
TATAPOWER,INE245A01021,2021-08-30,NSE,EQ,EQ,buy,false,100.000000,128.100000,76184891,1300000003953279,2021-08-30T10:01:12
TATAPOWER,INE245A01021,2021-08-30,NSE,EQ,EQ,buy,false,100.000000,128.100000,76185335,1300000003953279,2021-08-30T10:01:13
TATAPOWER,INE245A01021,2021-08-30,NSE,EQ,EQ,buy,false,13.000000,128.100000,76186258,1300000003953279,2021-08-30T10:01:16
TATAPOWER,INE245A01021,2021-09-15,BSE,EQ,A,buy,false,500.000000,139.750000,9685200,1631683972843809202,2021-09-15T14:30:19
TATAPOWER,INE245A01021,2021-10-29,BSE,EQ,A,buy,false,30.000000,215.250000,12143100,1635481945191156479,2021-10-29T10:21:56
TATAPOWER,INE245A01021,2021-11-04,NSE,EQ,EQ,buy,false,1.000000,231.550000,76024965,1300000001991532,2021-11-04T18:37:37
