symbol,isin,trade_date,exchange,segment,series,trade_type,auction,quantity,price,trade_id,order_id,order_execution_time
HDFCBANK,INE040A01034,2023-09-22,NSE,EQ,EQ,buy,false,41.000000,1537.600000,25574360,1100000033578939,2023-09-22T14:37:39
HDFCBANK,INE040A01034,2023-09-22,NSE,EQ,EQ,buy,false,23.000000,1537.600000,25574362,1100000033578939,2023-09-22T14:37:39
HDFCBANK,INE040A01034,2023-09-22,NSE,EQ,EQ,buy,false,1.000000,1537.600000,25574361,1100000033578939,2023-09-22T14:37:39
HDFCBANK,INE040A01034,2023-09-28,BSE,EQ,A,buy,false,5.000000,1529.800000,4981300,1695885434011893714,2023-09-28T14:38:54
HDFCBANK,INE040A01034,2023-10-03,BSE,EQ,A,buy,false,4.000000,1508.500000,9526800,1696317211701564605,2023-10-03T14:23:28
HDFCBANK,INE040A01034,2023-10-04,NSE,EQ,EQ,buy,false,10.000000,1528.450000,25691710,1100000030697252,2023-10-04T14:12:23
HDFCBANK,INE040A01034,2023-10-16,BSE,EQ,A,buy,false,2.000000,1532.200000,6515100,1697443485284440553,2023-10-16T14:53:39
HDFCBANK,INE040A01034,2023-10-23,BSE,EQ,A,buy,false,7.000000,1518.000000,2189500,1698031800024728596,2023-10-23T10:45:09
HDFCBANK,INE040A01034,2023-10-26,BSE,EQ,A,buy,false,3.000000,1469.000000,13683400,1698306647191828989,2023-10-26T14:16:55
HDFCBANK,INE040A01034,2023-10-26,BSE,EQ,A,buy,false,4.000000,1465.650000,14622800,1698310459748309783,2023-10-26T14:36:22
HDFCBANK,INE040A01034,2023-11-13,BSE,EQ,A,buy,false,5.000000,1492.650000,6317000,1699865935094199978,2023-11-13T14:57:42
HDFCBANK,INE040A01034,2023-11-16,NSE,EQ,EQ,buy,false,2.000000,1515.100000,24243244,1100000024873606,2023-11-16T13:34:10
HDFCBANK,INE040A01034,2023-11-16,NSE,EQ,EQ,buy,false,8.000000,1515.100000,24262347,1100000024873606,2023-11-16T13:35:43
HDFCBANK,INE040A01034,2023-11-28,NSE,EQ,EQ,buy,false,5.000000,1528.450000,26827098,1100000030669857,2023-11-28T15:17:51
HDFCBANK,INE040A01034,2023-12-07,NSE,EQ,EQ,buy,false,1.000000,1631.700000,28343602,1100000037716114,2023-12-07T15:27:39
HDFCBANK,INE040A01034,2023-12-08,BSE,EQ,A,buy,false,1.000000,1652.550000,7733900,1702017625777964052,2023-12-08T13:38:02
HDFCBANK,INE040A01034,2023-12-11,NSE,EQ,EQ,buy,false,1.000000,1651.750000,25602525,1100000026338493,2023-12-11T13:18:45
HDFCBANK,INE040A01034,2023-12-12,NSE,EQ,EQ,buy,false,1.000000,1633.650000,29443084,1100000043888441,2023-12-12T15:15:49
HDFCBANK,INE040A01034,2023-12-13,NSE,EQ,EQ,buy,false,1.000000,1626.950000,23280185,1100000014700379,2023-12-13T10:55:13
HDFCBANK,INE040A01034,2023-12-14,BSE,EQ,A,buy,false,1.000000,1653.000000,3657900,1702540846744008736,2023-12-14T13:32:16
HDFCBANK,INE040A01034,2023-12-15,NSE,EQ,EQ,buy,false,1.000000,1647.300000,27929354,1100000036418872,2023-12-15T14:33:22
HDFCBANK,INE040A01034,2023-12-19,BSE,EQ,A,buy,false,1.000000,1655.400000,3651600,1702963841812645866,2023-12-19T12:47:39
HDFCBANK,INE040A01034,2023-12-19,BSE,EQ,A,buy,false,1.000000,1649.000000,4220600,1702963841812646635,2023-12-19T13:33:02
HDFCBANK,INE040A01034,2023-12-20,BSE,EQ,A,buy,false,1.000000,1663.200000,1723300,1703043000097670975,2023-12-20T10:10:23
